model,window,regime,split,wheel,state,bin_kind,bin_center,n,rmse_norm,rmse_phys,batch,fold
ssm,32,S1_train,cross_subset,1,zx,wz,12.0,86852,0.06832677684020706,2.0926662335526047e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,1,zx,wz,24.0,9180,0.07520290715641802,2.30326369553626e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,1,zy,wz,0.5,702227,0.08331362473370273,1.7353516349940765e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,1,zy,wz,1.5,213385,0.0914158126719208,1.9041132907467576e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,1,zy,wz,3.0,210339,0.09251594015888026,1.9270280066567577e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,1,zy,wz,6.0,174124,0.09532083019691824,1.9854514693942953e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,1,zy,wz,12.0,86852,0.11221699533968521,2.337384155929992e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,1,zy,wz,24.0,9180,0.1394168540067925,2.903933979966353e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,0.5,702227,0.018887575622593775,0.17011493523981538,b1024_ep64,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,1.5,213385,0.03950725740844524,0.35583045012401565,b1024_ep64,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,3.0,210339,0.04912630989104258,0.4424664759879093,b1024_ep64,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,6.0,174124,0.06776700253984959,0.6103578076304482,b1024_ep64,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,12.0,86852,0.094728706589182,0.8531940842365232,b1024_ep64,S1
ssm,32,S1_train,cross_subset,1,omega_z_derived,wz,24.0,9180,0.0972230013204106,0.8756594760448931,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,gamma,wz,0.5,696372,0.03649225969456704,3.021795864432192,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,gamma,wz,1.5,215274,0.05262780536629811,4.357923736057904,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,gamma,wz,3.0,208608,0.06190222049936162,5.125905479387929,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,gamma,wz,6.0,175448,0.07574658354102898,6.272308563748642,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,gamma,wz,12.0,89662,0.08380754060847762,6.939808113603387,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,gamma,wz,24.0,10743,0.06939027397046046,5.745964897140891,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,zx,wz,0.5,696372,0.040355876210761,1.2359924377639545e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,zx,wz,1.5,215274,0.05802855831188218,1.777259372925016e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,zx,wz,3.0,208608,0.07264064792499107,2.2247885546940534e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,zx,wz,6.0,175448,0.08729591655576435,2.67364019412745e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,zx,wz,12.0,89662,0.09981943089881072,3.057201907880953e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,zx,wz,24.0,10743,0.08517904151481066,2.608805980701007e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,zy,wz,0.5,696372,0.0883417470920763,1.8400831304325148e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,zy,wz,1.5,215274,0.0962305050062279,2.0043992189215317e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,zy,wz,3.0,208608,0.09643478890147528,2.0086542776345015e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,zy,wz,6.0,175448,0.09535781329890611,1.986221796579934e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,zy,wz,12.0,89662,0.10613627090469564,2.2107278611078795e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,zy,wz,24.0,10743,0.12145196451948376,2.529740676134119e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,0.5,696372,0.024074094424521936,0.21682841121680196,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,1.5,215274,0.04384208275137893,0.39487296925002496,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,3.0,208608,0.0560957617110924,0.5052383144024747,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,6.0,175448,0.07852399870120945,0.7072429633502388,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,12.0,89662,0.10999004579894077,0.9906485560658649,b1024_ep64,S1
ssm,32,S1_train,cross_subset,2,omega_z_derived,wz,24.0,10743,0.1065286292617338,0.9594725776432776,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,gamma,wz,0.5,701489,0.03867250960571176,3.202334702701951,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,gamma,wz,1.5,214074,0.0558579431650101,4.62540010089893,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,gamma,wz,3.0,212827,0.06814403681237904,5.642768369307563,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,gamma,wz,6.0,175495,0.07805145352686688,6.463166759718924,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,gamma,wz,12.0,84793,0.08589683891678199,7.112815562927204,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,gamma,wz,24.0,7429,0.08183714140868785,6.776646262270998,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,zx,wz,0.5,701489,0.0478690088706538,1.4660995751740745e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,zx,wz,1.5,214074,0.06618279312257294,2.0270017527930873e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,zx,wz,3.0,212827,0.07759680241979322,2.3765822969165644e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,zx,wz,6.0,175495,0.08822653322216926,2.70214249121694e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,zx,wz,12.0,84793,0.09492613233366841,2.907333273572303e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,zx,wz,24.0,7429,0.07725757981625148,2.3661928164514565e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,zy,wz,0.5,701489,0.0919443780674098,1.9151228587328757e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,zy,wz,1.5,214074,0.10009003169837903,2.084789861983129e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,zy,wz,3.0,212827,0.1055554973003499,2.1986308431751625e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,zy,wz,6.0,175495,0.1177127023815409,2.4518550403467772e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,zy,wz,12.0,84793,0.14743793391139098,3.0710062206917374e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,zy,wz,24.0,7429,0.17458701461470633,3.636498384910132e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,0.5,701489,0.025319833544222854,0.2280484234570086,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,1.5,214074,0.04606067447738809,0.41485518376684866,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,3.0,212827,0.06508258187265797,0.5861800064620759,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,6.0,175495,0.08520824534103434,0.7674460411290759,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,12.0,84793,0.11317119621201178,1.0193002585035453,b1024_ep64,S1
ssm,32,S1_train,cross_subset,3,omega_z_derived,wz,24.0,7429,0.1280845408175694,1.15362044350113,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,gamma,wz,0.5,701051,0.03232377368846087,2.6766181793925314,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,gamma,wz,1.5,212067,0.05096041300704287,4.219852829239968,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,gamma,wz,3.0,207791,0.058604012314009975,4.852792448631053,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,gamma,wz,6.0,175333,0.0698044745806368,5.780263389315416,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,gamma,wz,12.0,89026,0.0734145365058114,6.079199941060068,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,gamma,wz,24.0,10839,0.06093406674112861,5.045736067698049,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,zx,wz,0.5,701051,0.032582916151308476,9.979274826758617e-06,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,zx,wz,1.5,212067,0.04231967189965989,1.2961382415199008e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,zx,wz,3.0,207791,0.05106800793738106,1.5640763518764204e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,zx,wz,6.0,175333,0.0619564385473532,1.8975598280548645e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,zx,wz,12.0,89026,0.07971538128362379,2.44146869529658e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,zx,wz,24.0,10839,0.09883456928705807,3.0270382350723494e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,zy,wz,0.5,701051,0.08389465409993142,1.7474539804774057e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,zy,wz,1.5,212067,0.08760027203614912,1.8246388369212696e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,zy,wz,3.0,207791,0.08747428222655917,1.8220145768602828e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,zy,wz,6.0,175333,0.09201247653065002,1.9165412879081785e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,zy,wz,12.0,89026,0.11104999371546559,2.313076509445005e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,zy,wz,24.0,10839,0.16112230372685282,3.356039954104735e-05,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,omega_z_derived,wz,0.5,701051,0.020250597883401434,0.18239128283785977,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,omega_z_derived,wz,1.5,212067,0.045322321791816535,0.4082050545072829,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,omega_z_derived,wz,3.0,207791,0.05635091047428009,0.5075363655760937,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,omega_z_derived,wz,6.0,175333,0.07630121336525476,0.6872229782005456,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,omega_z_derived,wz,12.0,89026,0.09644102072134754,0.8686164027767072,b1024_ep64,S1
ssm,32,S1_train,cross_subset,4,omega_z_derived,wz,24.0,10839,0.09221790109000856,0.8305799847127734,b1024_ep64,S1
ssm,32,S2_train,same_subset,1,gamma,overall,,132635,0.04868159936349815,4.031152112993734,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zx,overall,,132635,0.04175693388258043,1.2789030720509257e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zy,overall,,132635,0.0902511082187159,1.8798534774837296e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,omega_z_derived,overall,,132635,0.049765254768450305,0.44822126784758426,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,gamma,overall,,132635,0.05386675894245132,4.460517332914806,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,zx,overall,,132635,0.05237194774966306,1.604012625972086e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,zy,overall,,132635,0.09673181907221039,2.01484113855639e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,omega_z_derived,overall,,132635,0.05482573455779966,0.4937995468627903,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,gamma,overall,,132635,0.0524481935535765,4.3430508503512435,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,zx,overall,,132635,0.06016079291665976,1.8425639861288456e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,zy,overall,,132635,0.0958351788862752,1.9961648982923544e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,omega_z_derived,overall,,132635,0.05268313444417297,0.47450176683757955,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,gamma,overall,,132635,0.05043678326887286,4.17649301149899,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,zx,overall,,132635,0.03962683041815892,1.213663725305339e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,zy,overall,,132635,0.08618751250117852,1.7952123100222615e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,omega_z_derived,overall,,132635,0.0471247476004242,0.4244389828754671,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,gamma,slip,0.005,27764,0.05242820610378835,4.341395619116143,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,gamma,slip,0.02,30537,0.04160051141154935,3.4447922411148784,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,gamma,slip,0.065,62692,0.038560926322596466,3.1930948748339745,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,gamma,slip,0.2,10294,0.07868201727575337,6.515381521851282,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,gamma,slip,0.65,1345,0.14484993146901073,11.994514047914329,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zx,slip,0.005,27764,0.034627548437471393,1.060549095603893e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zx,slip,0.02,30537,0.043232230775596014,1.3240874763664239e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zx,slip,0.065,62692,0.04084399469367169,1.2509421998017663e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zx,slip,0.2,10294,0.053950727941045044,1.652366346584735e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zx,slip,0.65,1345,0.06872895722911153,2.1049839433641526e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zy,slip,0.005,27764,0.10126113434665071,2.109182931610749e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zy,slip,0.02,30537,0.09094864688090118,1.8943826286061462e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zy,slip,0.065,62692,0.07928303222159509,1.651397837695353e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zy,slip,0.2,10294,0.11228935347586606,2.338891312709895e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zy,slip,0.65,1345,0.11946490120349723,2.4883518466277386e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,omega_z_derived,slip,0.005,27764,0.050143240330314934,0.45162567456780267,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,omega_z_derived,slip,0.02,30537,0.04092374605247379,0.3685883539842975,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,omega_z_derived,slip,0.065,62692,0.03899990721126127,0.3512608935190633,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,omega_z_derived,slip,0.2,10294,0.08937973871264696,0.805017476391306,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,omega_z_derived,slip,0.65,1345,0.1491998181761526,1.3437996444849025,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,gamma,slip,0.005,33705,0.05444927308851277,4.508753078977442,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,gamma,slip,0.02,33170,0.05700872150749304,4.720692016860982,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,gamma,slip,0.065,58995,0.05117149434211129,4.237331737666102,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,gamma,slip,0.2,6408,0.05502618525938958,4.55652515858244,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,gamma,slip,0.65,357,0.09536540047258996,7.896873892560901,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,zx,slip,0.005,33705,0.04826272062867048,1.4781579123343966e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,zx,slip,0.02,33170,0.05873611372458486,1.7989299008852075e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,zx,slip,0.065,58995,0.04902353896791766,1.5014597404320529e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,zx,slip,0.2,6408,0.05998601039489493,1.837210889627615e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,zx,slip,0.65,357,0.1297486306485048,3.97385315584072e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,zy,slip,0.005,33705,0.09004766799592959,1.8756160084769454e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,zy,slip,0.02,33170,0.1064521413049259,2.2173071700255104e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,zy,slip,0.065,58995,0.0933920917369853,1.945277499844993e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,zy,slip,0.2,6408,0.10640509924999782,2.21632732609076e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,zy,slip,0.65,357,0.11567021701320034,2.409311824444459e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,omega_z_derived,slip,0.005,33705,0.05300817691969705,0.4774293304793526,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,omega_z_derived,slip,0.02,33170,0.05811475712575577,0.5234228226251236,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,omega_z_derived,slip,0.065,58995,0.05269816883574996,0.4746371772576662,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,omega_z_derived,slip,0.2,6408,0.061548251382543925,0.5543473131373426,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,omega_z_derived,slip,0.65,357,0.103718316616278,0.9341609038086907,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,gamma,slip,0.005,31091,0.04670894325006919,3.867803553608425,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,gamma,slip,0.02,29464,0.04295777264980416,3.5571822778803863,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,gamma,slip,0.065,56347,0.035814763149273315,2.9656947565922605,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,gamma,slip,0.2,12229,0.09109314817411879,7.543103693800453,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,gamma,slip,0.65,2123,0.1723792842536965,14.274123143201264,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,gamma,slip,1.5,1381,0.06488471013579561,5.372874969108312,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,zx,slip,0.005,31091,0.050182018351125936,1.5369408621680344e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,zx,slip,0.02,29464,0.06635042061550754,2.0321357344208698e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,zx,slip,0.065,56347,0.056841602232265406,1.7409060856979265e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,zx,slip,0.2,12229,0.06983655973653155,2.1389068399697376e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,zx,slip,0.65,2123,0.07307436999185053,2.2380723009938116e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,zx,slip,1.5,1381,0.11731992134768857,3.5931950740528004e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,zy,slip,0.005,31091,0.09438524076251036,1.965963940323996e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,zy,slip,0.02,29464,0.09901500854267778,2.062398047475524e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,zy,slip,0.065,56347,0.08810337937480026,1.8351181343069722e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,zy,slip,0.2,12229,0.11713426793135653,2.4398067470723235e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,zy,slip,0.65,2123,0.11832764131881193,2.464663687147657e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,zy,slip,1.5,1381,0.11237828563305585,2.3407436971810357e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,omega_z_derived,slip,0.005,31091,0.04390616460165311,0.3954501359561834,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,omega_z_derived,slip,0.02,29464,0.04148516233929513,0.37364486823385246,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,omega_z_derived,slip,0.065,56347,0.036277522087519644,0.3267411574620407,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,omega_z_derived,slip,0.2,12229,0.09112931324803089,0.8207753886152588,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,omega_z_derived,slip,0.65,2123,0.18925668752158434,1.7045802904908998,b1024_ep64,S2
ssm,32,S2_train,same_subset,3,omega_z_derived,slip,1.5,1381,0.06442628307818038,0.5802689128865216,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,gamma,slip,0.005,28957,0.054805033631554353,4.5382123568107176,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,gamma,slip,0.02,30785,0.049132208469021665,4.068465616182293,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,gamma,slip,0.065,63659,0.042719189203624594,3.5374260356833687,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,gamma,slip,0.2,7703,0.08018154965433905,6.6395525370393615,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,gamma,slip,0.65,955,0.08430699879196885,6.981166462037366,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,gamma,slip,1.5,576,0.07941527380733006,6.576099920355678,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,zx,slip,0.005,28957,0.029409905439198646,9.007466603075598e-06,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,zx,slip,0.02,30785,0.04069979029683444,1.2465256050042024e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,zx,slip,0.065,63659,0.0412408964259981,1.2630982370681268e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,zx,slip,0.2,7703,0.04669311223355611,1.4300850088347836e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,zx,slip,0.65,955,0.07133860370876817,2.1849104274517112e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,zx,slip,1.5,576,0.06329494775557193,1.9385547796677968e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,zy,slip,0.005,28957,0.08899398479252296,1.853668684944184e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,zy,slip,0.02,30785,0.08633973957946194,1.798383023159395e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,zy,slip,0.065,63659,0.08148247412755481,1.6972103329451786e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,zy,slip,0.2,7703,0.09985447481661802,2.0798834173442676e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,zy,slip,0.65,955,0.14397509721961926,2.9988782928733152e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,zy,slip,1.5,576,0.11153948556803055,2.3232721944707443e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,omega_z_derived,slip,0.005,28957,0.04715522395242708,0.4247134745704818,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,omega_z_derived,slip,0.02,30785,0.04453198128754641,0.40108668598885777,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,omega_z_derived,slip,0.065,63659,0.0396465862249215,0.3570853445088521,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,omega_z_derived,slip,0.2,7703,0.08734126535722418,0.7866575359852492,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,omega_z_derived,slip,0.65,955,0.0837705638116629,0.7544972590751139,b1024_ep64,S2
ssm,32,S2_train,same_subset,4,omega_z_derived,slip,1.5,576,0.07886647852878735,0.71032758018267,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,gamma,wz,0.5,69096,0.03147897472217703,2.6066633376593598,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,gamma,wz,1.5,21148,0.04741215427792191,3.9260339845442154,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,gamma,wz,3.0,19022,0.05618146144172917,4.65218952048508,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,gamma,wz,6.0,15284,0.0716268581388746,5.9311685537414665,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,gamma,wz,12.0,7368,0.08855613994426577,7.333022906887641,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,gamma,wz,24.0,717,0.05397634762193556,4.469591773709996,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zx,wz,0.5,69096,0.033133018873505546,1.0147756562489678e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zx,wz,1.5,21148,0.04065153728929708,1.2450477455514386e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zx,wz,3.0,19022,0.047343826620135435,1.4500146490582736e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zx,wz,6.0,15284,0.05399310190947407,1.6536641476518817e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zx,wz,12.0,7368,0.06420066984042466,1.9662946217114663e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zx,wz,24.0,717,0.06364312726191289,1.9492185858775367e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zy,wz,0.5,69096,0.08212948632309268,1.7106870456956326e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zy,wz,1.5,21148,0.09017260569860665,1.878218353143854e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zy,wz,3.0,19022,0.09512040952958882,1.981276876933191e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zy,wz,6.0,15284,0.09843964835381444,2.0504137891725564e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zy,wz,12.0,7368,0.12178516770582902,2.536681014484809e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,zy,wz,24.0,717,0.13373962739880876,2.785682197896898e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,omega_z_derived,wz,0.5,69096,0.01947791958998166,0.17543199274827623,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,omega_z_derived,wz,1.5,21148,0.041203571606599224,0.3711086618824445,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,omega_z_derived,wz,3.0,19022,0.054206930538841125,0.48822615789458,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,omega_z_derived,wz,6.0,15284,0.08040822858272732,0.7242136773622443,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,omega_z_derived,wz,12.0,7368,0.12041091106769565,1.0845062779757135,b1024_ep64,S2
ssm,32,S2_train,same_subset,1,omega_z_derived,wz,24.0,717,0.08202205748124235,0.7387489678645671,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,gamma,wz,0.5,68922,0.03420131295042214,2.8320906103956496,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,gamma,wz,1.5,21181,0.05152643596266976,4.266723211608208,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,gamma,wz,3.0,18757,0.06503803939514201,5.385571631658158,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,gamma,wz,6.0,15368,0.080843410053852,6.69435886130465,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,gamma,wz,12.0,7627,0.09210038556680519,7.62650949483968,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,gamma,wz,24.0,780,0.06722853301141901,5.566958718122453,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,zx,wz,0.5,68922,0.03678271745198637,1.1265561520789711e-05,b1024_ep64,S2
ssm,32,S2_train,same_subset,2,zx,wz,1.5,21181,0.048063642089020746,1.4720606696109922e-05,b1024_ep64,S2
