file,profile,combo_idx,mu,friction_case,friction_model,chi,error,util_viol_frac,util_budget_frac,msat_rail_frac,track_kind,track_err_V,track_err_w,track_err,track_viol_frac,track_flag
spin_creep_c148_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,148,0.8,1,lugre_adamov,0.005,,0.0,0.2929456710052863,0.0,vel,0.014805691135284,0.0022125027442572,0.0149700921302033,0.0,tracked
spin_creep_c149_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,149,0.3,1,lugre_adamov,0.005,,0.0,0.9946367625548512,0.0,vel,0.0171054914259019,0.0088381710010029,0.0192538594459545,0.0,tracked
spin_creep_c149_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,149,0.5,1,lugre_adamov,0.005,,0.0,0.9147976596782056,0.0,vel,0.0202277551541593,0.0028549960061524,0.0204282422340192,0.0,tracked
spin_creep_c149_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,149,0.8,1,lugre_adamov,0.005,,0.0,0.2957337883959044,0.0,vel,0.022336828276158,0.0035623890492192,0.0226191183112112,0.0,tracked
spin_creep_c150_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,150,0.3,1,lugre_adamov,0.005,,0.0,0.8697220867869332,0.0,vel,0.0155953994652896,0.0052301721575493,0.0164490481572509,0.0,tracked
spin_creep_c150_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,150,0.5,1,lugre_adamov,0.005,,0.0,0.8053388590931253,0.0,vel,0.0182884838410402,0.0025100078234196,0.0184599236314135,0.0,tracked
spin_creep_c150_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,150,0.8,1,lugre_adamov,0.005,,0.0,0.2239395416869819,0.0,vel,0.0204363477402931,0.002745043588459,0.0206198829595302,0.0,tracked
spin_creep_c151_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,151,0.3,1,lugre_adamov,0.005,,0.0,0.999268649439298,0.0,vel,0.0121215951464767,0.0056168708986872,0.0133597270775869,0.0,tracked
spin_creep_c151_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,151,0.5,1,lugre_adamov,0.005,,0.0,0.9732325694783032,0.0,vel,0.0141388915167347,0.002313954048169,0.0143269897975475,0.0,tracked
spin_creep_c151_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,151,0.8,1,lugre_adamov,0.005,,0.0,0.3473183812774256,0.0,vel,0.016278192663215,0.002432860593039,0.0164589904625377,0.0,tracked
spin_creep_c152_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,152,0.3,1,lugre_adamov,0.005,,0.0,0.9976542101827676,0.0,vel,0.0181137480896166,0.0024646349086989,0.0182806535738542,0.0,tracked
spin_creep_c152_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,152,0.5,1,lugre_adamov,0.005,,0.0,0.9170814295039164,0.0,vel,0.0210929838319594,0.0024702060353699,0.0212371345711346,0.0,tracked
spin_creep_c152_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,152,0.8,1,lugre_adamov,0.005,,0.0,0.2188927872062663,0.0,vel,0.0231023438812205,0.0029641168513747,0.0232917213085416,0.0,tracked
spin_creep_c153_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,153,0.3,1,lugre_adamov,0.005,,0.0,0.9939362978099596,0.0,vel,0.0176704759974154,0.0027320475844145,0.0178804308107702,0.0,tracked
spin_creep_c153_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,153,0.5,1,lugre_adamov,0.005,,0.0,0.9270578828128472,0.0,vel,0.0206924569974938,0.0025835546337918,0.0208531180195893,0.0,tracked
spin_creep_c153_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,153,0.8,1,lugre_adamov,0.005,,0.0,0.2432588512282884,0.0,vel,0.0227047626680968,0.0030786149864628,0.0229125318995845,0.0,tracked
spin_creep_c154_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,154,0.3,1,lugre_adamov,0.005,,0.0,0.9993676566579636,0.0,vel,0.0124478240814076,0.0019357212473988,0.0125974339097017,0.0,tracked
spin_creep_c154_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,154,0.5,1,lugre_adamov,0.005,,0.0,0.9636912532637076,0.0,vel,0.0145847265394743,0.0020000323674772,0.0147212220179645,0.0,tracked
spin_creep_c154_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,154,0.8,1,lugre_adamov,0.005,,0.0,0.3049322780678851,0.0,vel,0.0167417610251779,0.002306015721019,0.0168998304941131,0.0,tracked
spin_creep_c155_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,155,0.3,1,lugre_adamov,0.005,,0.0,0.9970626631853786,0.0,vel,0.022544950933838,0.0031026455529849,0.0227574432227485,0.0,tracked
spin_creep_c155_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,155,0.5,1,lugre_adamov,0.005,,0.0,0.9105540143603134,0.0,vel,0.0277584623745195,0.0030364807691642,0.0279240478594906,0.0,tracked
spin_creep_c155_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,155,0.8,1,lugre_adamov,0.005,,0.0,0.1687744778067885,0.0,vel,0.0286646215205184,0.003498866617371,0.0288773716691932,0.0,tracked
spin_creep_c156_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,156,0.3,1,lugre_adamov,0.005,,0.0,0.9947136955266316,0.0,vel,0.0371690012863178,0.0040083166973536,0.0373845056055123,0.0,tracked
spin_creep_c156_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,156,0.5,1,lugre_adamov,0.005,,0.0,0.8896317355959309,0.0,vel,0.043693717243624,0.0044856969269033,0.0439233696736235,0.0,tracked
spin_creep_c156_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,156,0.8,1,lugre_adamov,0.005,,0.0,0.1403980276309359,0.0,vel,0.0465652996964443,0.0060781852032432,0.0469603180481627,0.0,tracked
spin_creep_c157_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,157,0.3,1,lugre_adamov,0.005,,0.0,0.9982230909333216,0.0,vel,0.0119968591528905,0.0031879534825586,0.0124132057479625,0.0,tracked
spin_creep_c157_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,157,0.5,1,lugre_adamov,0.005,,0.0,0.970747634489805,0.0,vel,0.0142950774888614,0.0023799685046215,0.0144918422050318,0.0,tracked
spin_creep_c157_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,157,0.8,1,lugre_adamov,0.005,,0.0,0.3686197858824575,0.0,vel,0.0163494045797979,0.0027382396708048,0.0165771223862492,0.0,tracked
spin_creep_c158_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,158,0.3,1,lugre_adamov,0.005,,0.0,0.9953696148825064,0.0,vel,0.038064536549614,0.0036697597586066,0.0382410261293128,0.0,tracked
spin_creep_c158_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,158,0.5,1,lugre_adamov,0.005,,0.0,0.9002121409921671,0.0,vel,0.0443706270862316,0.0044171379773965,0.0445899501674625,0.0,tracked
spin_creep_c158_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,158,0.8,1,lugre_adamov,0.005,,0.0,0.0983191906005221,0.0,vel,0.0470081431776486,0.005558784101443,0.0473356694860944,0.0,tracked
spin_creep_c159_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,159,0.3,1,lugre_adamov,0.005,,0.0,0.9989029741589468,0.0,vel,0.0120660534535746,0.0055045093002364,0.0132623251574114,0.0,tracked
spin_creep_c159_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,159,0.5,1,lugre_adamov,0.005,,0.0,0.9741101901511456,0.0,vel,0.0140835735687023,0.0024003204955364,0.0142866575148402,0.0,tracked
spin_creep_c159_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,159,0.8,1,lugre_adamov,0.005,,0.0,0.3557776694295466,0.0,vel,0.0162491378453118,0.0024727717493697,0.0164362124846458,0.0,tracked
spin_creep_c160_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,160,0.3,1,lugre_adamov,0.005,,0.0,0.9968178851174936,0.0,vel,0.0392333625697225,0.003704614803795,0.0394078787728012,0.0,tracked
spin_creep_c160_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,160,0.5,1,lugre_adamov,0.005,,0.0,0.8994778067885117,0.0,vel,0.0452751132033593,0.0044005126507422,0.0454884643307108,0.0,tracked
spin_creep_c160_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,160,0.8,1,lugre_adamov,0.005,,0.0,0.0994410900783289,0.0,vel,0.0475394946715194,0.0055826810573934,0.0478661663538245,0.0,tracked
spin_creep_c161_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,161,0.3,1,lugre_adamov,0.005,,0.0,0.870136518771331,0.0,vel,0.0156140047948922,0.003659594129746,0.0160371373670424,0.0,tracked
spin_creep_c161_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,161,0.5,1,lugre_adamov,0.005,,0.0,0.8025841053144808,0.0,vel,0.0182823406666566,0.0025620499770613,0.0184609880650155,0.0,tracked
spin_creep_c161_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,161,0.8,1,lugre_adamov,0.005,,0.0,0.2300097513408093,0.0,vel,0.0204982577339468,0.0027678849998059,0.020684287696207,0.0,tracked
spin_creep_c162_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,162,0.3,1,lugre_adamov,0.005,,0.0,0.9979121318466528,0.0,vel,0.0371573730059947,0.0040317975486605,0.0373754700328974,0.0,tracked
spin_creep_c162_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,162,0.5,1,lugre_adamov,0.005,,0.0,0.8877659810759184,0.0,vel,0.0436908255840047,0.0045896034585712,0.043931226936188,0.0,tracked
spin_creep_c162_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,162,0.8,1,lugre_adamov,0.005,,0.0,0.1423748389676158,0.0,vel,0.0463091864462084,0.0059961560893598,0.04669576680126,0.0,tracked
spin_creep_c163_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,163,0.3,1,lugre_adamov,0.005,,0.0,0.9856736706499044,0.0,vel,0.0213972379212589,0.0036743662666019,0.0217104297083246,0.0,tracked
spin_creep_c163_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,163,0.5,1,lugre_adamov,0.005,,0.0,0.8905424014926037,0.0,vel,0.0265762965977517,0.0030149550616091,0.0267467660638663,0.0,tracked
spin_creep_c163_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,163,0.8,1,lugre_adamov,0.005,,0.0,0.2152281107014348,0.0,vel,0.0280954819475013,0.0039076085813293,0.0283659216435365,0.0,tracked
spin_creep_c164_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,164,0.3,1,lugre_adamov,0.005,,0.0,0.9998445204566656,0.0,vel,0.0124195373102718,0.0023124010974994,0.0126329769190381,0.0,tracked
spin_creep_c164_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,164,0.5,1,lugre_adamov,0.005,,0.0,0.9745902003464972,0.0,vel,0.0144664249349744,0.0021233049347803,0.0146214183390433,0.0,tracked
spin_creep_c164_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,164,0.8,1,lugre_adamov,0.005,,0.0,0.3448314157522988,0.0,vel,0.0165562122889813,0.0025121892023303,0.0167457236316058,0.0,tracked
spin_creep_c165_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,165,0.3,1,lugre_adamov,0.005,,0.0,0.9991467576791808,0.0,vel,0.0121845556855297,0.0040368956160426,0.012835884210626,0.0,tracked
spin_creep_c165_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,165,0.5,1,lugre_adamov,0.005,,0.0,0.9703803022915652,0.0,vel,0.0142847069098218,0.0023166776191994,0.014471345711122,0.0,tracked
spin_creep_c165_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,165,0.8,1,lugre_adamov,0.005,,0.0,0.3502681618722574,0.0,vel,0.0163397319412566,0.0023777658634557,0.0165118324365752,0.0,tracked
spin_creep_c166_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,166,0.3,1,lugre_adamov,0.005,,0.0,0.9951357114299676,0.0,vel,0.0178119834799555,0.0028903960496589,0.0180449756113465,0.0,tracked
spin_creep_c166_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,166,0.5,1,lugre_adamov,0.005,,0.0,0.9300342054995336,0.0,vel,0.0206849412157778,0.0025791590795788,0.0208451158465948,0.0,tracked
spin_creep_c166_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,166,0.8,1,lugre_adamov,0.005,,0.0,0.232952778641553,0.0,vel,0.0227233505708616,0.0029670865581237,0.0229162445398385,0.0,tracked
spin_creep_c167_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,167,0.3,1,lugre_adamov,0.005,,0.0,0.9929058995611896,0.0,vel,0.0215577712765124,0.0036084849163112,0.021857691227613,0.0,tracked
spin_creep_c167_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,167,0.5,1,lugre_adamov,0.005,,0.0,0.91740614334471,0.0,vel,0.0265816607811907,0.0031241624291657,0.0267646236807115,0.0,tracked
spin_creep_c167_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,167,0.8,1,lugre_adamov,0.005,,0.0,0.2107264748902974,0.0,vel,0.0279132514637944,0.0034210861887329,0.0281221165275973,0.0,tracked
spin_creep_c168_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,168,0.3,1,lugre_adamov,0.005,,0.0,0.9992226022833282,0.0,vel,0.0123475135398331,0.0025037295846936,0.0125987996432054,0.0,tracked
spin_creep_c168_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,168,0.5,1,lugre_adamov,0.005,,0.0,0.9721025276531472,0.0,vel,0.0143914314914375,0.0021780042659419,0.0145553084115453,0.0,tracked
spin_creep_c168_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,168,0.8,1,lugre_adamov,0.005,,0.0,0.3324596863755497,0.0,vel,0.0164630150176478,0.0023975993215301,0.0166366867488061,0.0,tracked
spin_creep_c169_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,169,0.3,1,lugre_adamov,0.005,,0.0,0.9961039490861618,0.0,vel,0.018158080541058,0.0025566574516453,0.0183371858871694,0.0,tracked
spin_creep_c169_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,169,0.5,1,lugre_adamov,0.005,,0.0,0.9272193211488252,0.0,vel,0.0210644537406322,0.002686974734836,0.0212351370284461,0.0,tracked
spin_creep_c169_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,169,0.8,1,lugre_adamov,0.005,,0.0,0.2425750652741514,0.0,vel,0.022973199778721,0.0032619220418606,0.0232036213440963,0.0,tracked
spin_creep_c170_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,170,0.3,1,lugre_adamov,0.005,,0.0,0.995328818537859,0.0,vel,0.0393148938553855,0.0040376839071533,0.039521687339919,0.0,tracked
spin_creep_c170_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,170,0.5,1,lugre_adamov,0.005,,0.0,0.896560868146214,0.0,vel,0.0453023642028375,0.0049642108530051,0.0455735404786552,0.0,tracked
spin_creep_c170_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,170,0.8,1,lugre_adamov,0.005,,0.0,0.1346483355091383,0.0,vel,0.0474328983829856,0.006312896320411,0.0478511495051362,0.0,tracked
spin_creep_c171_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,171,0.3,1,lugre_adamov,0.005,,0.0,0.994651250742882,0.0,vel,0.0377686587429111,0.0050449181119472,0.0381041045294956,0.0,tracked
spin_creep_c171_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,171,0.5,1,lugre_adamov,0.005,,0.0,0.9019395969528338,0.0,vel,0.0437430562823289,0.0048210668588248,0.0440079272242655,0.0,tracked
spin_creep_c171_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,171,0.8,1,lugre_adamov,0.005,,0.0,0.1548976173753309,0.0,vel,0.0460681199244243,0.0056031089589637,0.046407612558471,0.0,tracked
spin_creep_c172_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,172,0.3,1,lugre_adamov,0.005,,0.0,0.9911506582155046,0.0,vel,0.0366204844154206,0.004799428936782,0.0369336485733441,0.0,tracked
spin_creep_c172_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,172,0.5,1,lugre_adamov,0.005,,0.0,0.8824232081911263,0.0,vel,0.0431040688701983,0.0046963954799158,0.0433591614733331,0.0,tracked
spin_creep_c172_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,172,0.8,1,lugre_adamov,0.005,,0.0,0.167113603120429,0.0,vel,0.0458896936485687,0.0063237929861606,0.0463233671152184,0.0,tracked
spin_creep_c173_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,173,0.3,1,lugre_adamov,0.005,,0.0,0.9994597222972608,0.0,vel,0.011857598034652,0.0328269532628184,0.0349028865807779,0.0,tracked
spin_creep_c173_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,173,0.5,1,lugre_adamov,0.005,,0.0,0.9741747258090658,0.0,vel,0.0137011541287971,0.0035560087776078,0.0141550988300145,0.0,tracked
spin_creep_c173_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,173,0.8,1,lugre_adamov,0.005,,0.0,0.3779512669512129,0.0,vel,0.015875775664453,0.0027463119129476,0.0161115636134807,0.0,tracked
spin_creep_c174_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,174,0.3,1,lugre_adamov,0.005,,0.0,0.999270625101302,0.0,vel,0.0118510770807813,0.0318687777929483,0.0340009856620501,0.0,tracked
spin_creep_c174_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,174,0.5,1,lugre_adamov,0.005,,0.0,0.9723918093900265,0.0,vel,0.0137227859647705,0.0034959228096172,0.0141610850899818,0.0,tracked
spin_creep_c174_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,174,0.8,1,lugre_adamov,0.005,,0.0,0.3725755038089578,0.0,vel,0.015920921995588,0.0026769692879504,0.0161444083743638,0.0,tracked
spin_creep_c175_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,175,0.3,1,lugre_adamov,0.005,,0.0,0.9981360419255496,0.0,vel,0.0171570248293836,0.0298130477302626,0.0343974027502514,0.0,tracked
spin_creep_c175_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,175,0.5,1,lugre_adamov,0.005,,0.0,0.9334648009076666,0.0,vel,0.0201282366953317,0.0036081407733261,0.0204490731404491,0.0,tracked
spin_creep_c175_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,175,0.8,1,lugre_adamov,0.005,,0.0,0.2812955859311686,0.0,vel,0.0221868436841982,0.0032463349278522,0.0224230846033912,0.0,tracked
spin_creep_c176_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,176,0.3,1,lugre_adamov,0.005,,0.0,0.9972680023099818,0.0,vel,0.0223127011934395,0.0032618092026377,0.022549856625312,0.0,tracked
spin_creep_c176_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,176,0.5,1,lugre_adamov,0.005,,0.0,0.917684687486118,0.0,vel,0.0272470918735718,0.0032738687596433,0.0274430725725497,0.0,tracked
spin_creep_c176_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,176,0.8,1,lugre_adamov,0.005,,0.0,0.1997467904579983,0.0,vel,0.0283523334983345,0.0038438545259388,0.0286117114555799,0.0,tracked
spin_creep_c177_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,177,0.3,1,lugre_adamov,0.005,,0.0,0.8704778156996587,0.0,vel,0.0102868044965207,0.0050787318351107,0.0114722213979075,0.0,tracked
spin_creep_c177_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,177,0.5,1,lugre_adamov,0.005,,0.0,0.8458556801560214,0.0,vel,0.0120873365569519,0.0021823610370083,0.0122827686104102,0.0,tracked
spin_creep_c177_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,177,0.8,1,lugre_adamov,0.005,,0.0,0.3286933203315456,0.0,vel,0.0143954219829536,0.0023284921809518,0.0145825254981453,0.0,tracked
spin_creep_c178_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,178,0.3,1,lugre_adamov,0.005,,0.0,0.9949820496083552,0.0,vel,0.0222612051808706,0.0031761560904821,0.0224866454504874,0.0,tracked
spin_creep_c178_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,178,0.5,1,lugre_adamov,0.005,,0.0,0.9070863250652742,0.0,vel,0.0271563953323896,0.0029965970344557,0.0273212262030082,0.0,tracked
spin_creep_c178_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,178,0.8,1,lugre_adamov,0.005,,0.0,0.1685296997389034,0.0,vel,0.02843061505498,0.0035466831876588,0.0286509831251578,0.0,tracked
spin_creep_c179_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,179,0.3,1,lugre_adamov,0.005,,0.0,0.9966682954999778,0.0,vel,0.0217674556741568,0.0035057536030963,0.0220479576118062,0.0,tracked
spin_creep_c179_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,179,0.5,1,lugre_adamov,0.005,,0.0,0.8991604104659944,0.0,vel,0.0267707411013053,0.0029522658265763,0.0269330364538403,0.0,tracked
spin_creep_c179_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,179,0.8,1,lugre_adamov,0.005,,0.0,0.1974145973079827,0.0,vel,0.0280745670761071,0.0038721864855174,0.0283403448230515,0.0,tracked
spin_creep_c180_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,180,0.3,1,lugre_adamov,0.005,,0.0,0.9988227977433256,0.0,vel,0.0377619954660411,0.0038103017306191,0.037953744227094,0.0,tracked
spin_creep_c180_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,180,0.5,1,lugre_adamov,0.005,,0.0,0.8986051263826573,0.0,vel,0.0439919238517927,0.004410586804452,0.0442124715452725,0.0,tracked
spin_creep_c180_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,180,0.8,1,lugre_adamov,0.005,,0.0,0.103349473590689,0.0,vel,0.0467567385393833,0.0054711311942456,0.0470757461479359,0.0,tracked
spin_creep_c181_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,181,0.3,1,lugre_adamov,0.005,,0.0,0.9976109215017064,0.0,vel,0.0175627178090232,0.0056585934239858,0.018451794936465,0.0,tracked
spin_creep_c181_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,181,0.5,1,lugre_adamov,0.005,,0.0,0.9301803998049732,0.0,vel,0.0204150674455798,0.0026392069492709,0.020584955480366,0.0,tracked
spin_creep_c181_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,181,0.8,1,lugre_adamov,0.005,,0.0,0.2508288639687957,0.0,vel,0.0224924767031357,0.0029691868996006,0.022687608491991,0.0,tracked
spin_creep_c182_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,182,0.3,1,lugre_adamov,0.005,,0.0,0.9973427596294492,0.0,vel,0.0176032575644259,0.0042364692115752,0.0181058650238021,0.0,tracked
spin_creep_c182_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,182,0.5,1,lugre_adamov,0.005,,0.0,0.9310580204778156,0.0,vel,0.0206063706877566,0.0027370777533838,0.0207873545105986,0.0,tracked
spin_creep_c182_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,182,0.8,1,lugre_adamov,0.005,,0.0,0.2536811311555338,0.0,vel,0.0225703302470379,0.0029881153743272,0.0227672712671203,0.0,tracked
spin_creep_c183_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,183,0.3,1,lugre_adamov,0.005,,0.0,0.8656996587030716,0.0,vel,0.0155683423715721,0.0036974588492229,0.0160013901314912,0.0,tracked
spin_creep_c183_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,183,0.5,1,lugre_adamov,0.005,,0.0,0.7958556801560215,0.0,vel,0.0182676432609046,0.0026791225651996,0.0184630573856833,0.0,tracked
spin_creep_c183_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,183,0.8,1,lugre_adamov,0.005,,0.0,0.2343247196489517,0.0,vel,0.0203707757611858,0.0028972800133711,0.0205757803397197,0.0,tracked
spin_creep_c184_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,184,0.3,1,lugre_adamov,0.005,,0.0,0.9988781005221932,0.0,vel,0.0123423737435646,0.0020247930231097,0.0125073568915365,0.0,tracked
spin_creep_c184_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,184,0.5,1,lugre_adamov,0.005,,0.0,0.938683093994778,0.0,vel,0.0145879842184508,0.0020245463364852,0.0147277992730193,0.0,tracked
spin_creep_c184_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,184,0.8,1,lugre_adamov,0.005,,0.0,0.302056135770235,0.0,vel,0.0167165951177664,0.002447552571145,0.0168948236427567,0.0,tracked
spin_creep_c185_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,185,0.3,1,lugre_adamov,0.005,,0.0,0.9952462213554364,0.0,vel,0.0175724444006647,0.0058185411579689,0.0185107056435304,0.0,tracked
spin_creep_c185_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,185,0.5,1,lugre_adamov,0.005,,0.0,0.9268161872257435,0.0,vel,0.0205033783593833,0.0029347988573827,0.0207123530406693,0.0,tracked
spin_creep_c185_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,185,0.8,1,lugre_adamov,0.005,,0.0,0.2874451487079473,0.0,vel,0.0224718758335047,0.0033798629883876,0.0227246271101799,0.0,tracked
spin_creep_c186_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,186,0.3,1,lugre_adamov,0.005,,0.0,0.9985860555826426,0.0,vel,0.0117810174871904,0.0066301506466678,0.0135185528304992,0.0,tracked
spin_creep_c186_mu_0.5_case1_lugre_adamov_chi_0.005.arrow,spin_creep,186,0.5,1,lugre_adamov,0.005,,0.0,0.981984397854705,0.0,vel,0.014052749249884,0.0027472785791012,0.0143187744263014,0.0,tracked
spin_creep_c186_mu_0.8_case1_lugre_adamov_chi_0.005.arrow,spin_creep,186,0.8,1,lugre_adamov,0.005,,0.0,0.3878108239882984,0.0,vel,0.0160711460082263,0.0026681308118961,0.0162911220008666,0.0,tracked
spin_creep_c187_mu_0.3_case1_lugre_adamov_chi_0.005.arrow,spin_creep,187,0.3,1,lugre_adamov,0.005,,0.0,0.9977154046997389,0.0,vel,0.0178837470600752,0.0023539907554198,0.0180380065801449,0.0,tracked
