dataset,scheme,channel,stratum,vcod_center,wz_center,n,channel_rms,N_bar,mu_bar,wz_bar,A_dF_dmu,abs_A,B_intercept,C_a,C_b,R2_form,R2_form_a,R2_form_b,partial_R2_chi_a,partial_R2_chi_b,chi_swing_a,chi_swing_b
full,binned,Fpar,gross,-0.13124999999999998,8.75,631067,35.860458538578754,85.26072862756001,0.6163537310618349,8.662961969120555,47.4971046011589,47.4971046011589,-57.21233479445594,-0.04971684668741613,-0.005760940539960726,0.8764088090758655,0.8863478512133908,0.8868779942080013,0.08041869378559668,0.08470818230534075,4.180253577659126,4.196225825912291
full,binned,Fpar,gross,-0.13124999999999998,11.25,398996,37.68260206910307,87.22564466203748,0.6912921432796307,11.150339684280647,44.35312020123469,44.35312020123469,-41.38108503521059,-0.05259827544232805,-0.00478771557944534,0.7891378802326667,0.8087974178321915,0.8100097192914569,0.0932340888027554,0.09898335026613767,5.07454720271726,5.150415095066777
full,binned,Fpar,gross,-0.13124999999999998,13.75,238535,39.60125322683456,89.31250851237662,0.7606963338713381,13.621512559971842,44.40930162308855,44.40930162308855,-52.00379603220967,-0.059020816856485664,,0.635896421495787,0.68548405404302,,0.13619100573234066,,6.415770337275998,
full,binned,Fpar,gross,-0.13124999999999998,16.25,167344,38.83417280482465,88.96120195296584,0.7993994406731042,16.208460210438897,28.277098327689156,28.277098327689156,-54.6708206322188,-0.06437302307158697,,0.48073691803617835,0.5682226298912947,,0.16848051574213732,,7.324675169014159,
full,binned,Fpar,gross,-0.09375,1.25,43492496,29.93419892244096,88.3374044807268,0.5797263256631429,0.7157319232531956,6.525672819151538,6.525672819151538,27.775847504400392,0.008263927152017172,0.03467447015573523,0.12419221666498936,0.12429184730461174,0.1339799372041125,0.0001137585683961312,0.01117564918394794,0.6771332186950513,2.0335172529085024
full,binned,Fpar,gross,-0.09375,3.75,6729355,30.448996692941922,86.89007831228858,0.5748539198779054,3.597814996116894,24.160872972852715,24.160872972852715,6.553794926015218,-0.014053599236406051,-0.0025218763309134196,0.3490038763295864,0.34932788498825884,0.3492033389854917,0.0004977121166951381,0.0003063960731143608,1.1231434613776707,0.7251206642293957
full,binned,Fpar,gross,-0.09375,6.25,3652942,29.913282567652637,86.5790602793177,0.5896709556297378,6.129611579514987,29.067949682998556,29.067949682998556,7.678439347761864,-0.023419844934689012,-0.004032044243860742,0.4034991794177627,0.40483251263468467,0.4051667698147723,0.0022352579760419296,0.0027956212958465906,1.913051240546255,2.0188350283746117
full,binned,Fpar,gross,-0.09375,8.75,2089001,30.873488716248467,86.78932854023168,0.6444510079219702,8.652989490140456,28.889105720916806,28.889105720916806,2.3397726415206397,-0.025022387647768256,-0.0028062737372184813,0.39874582126852165,0.4009286055741732,0.4008968333281694,0.0036303852561269494,0.003577541970994507,2.2392622886732867,2.1730635461539403
full,binned,Fpar,gross,-0.09375,11.25,1199318,32.267682817035336,88.5500823050392,0.7023103964086272,11.134710685673868,27.88242884945666,27.88242884945666,2.49891970544936,-0.03338970036588229,-0.0031021971640021037,0.2911384704593283,0.2972275004098811,0.2978016173808743,0.008589872206068667,0.009399786338896937,3.32238969468215,3.4370542174152665
full,binned,Fpar,gross,-0.09375,13.75,712701,33.11333548549853,89.70513666227528,0.7368601980353617,13.623928221670681,31.326451671213572,31.326451671213572,-19.006160754672045,-0.04181473059649868,-0.003028889770509619,0.25761270207058784,0.2700547068554565,0.2698939442145166,0.0167594526732483,0.01654290446264673,4.422335593231262,4.364235811089652
full,binned,Fpar,gross,-0.09375,16.25,401373,33.03171382623886,88.59804082614062,0.7835512104700624,16.152282822234348,30.674283358290943,30.674283358290943,-24.106137414346474,-0.06416720655083537,,0.15186543760202864,0.18397792277246794,,0.03786248856507645,,7.1272931194518705,
full,binned,Fpar,gross,-0.09375,18.75,329062,32.69626527798631,90.87774941940066,0.7999452990621829,19.067166860521674,7.828782458904324,7.828782458904324,-24.100812355816135,-0.10109597504112533,,0.15069491976327787,0.21870429070866337,,0.0800764913903843,,11.759035506666297,
full,binned,Fpar,gross,-0.056249999999999994,1.25,110355542,25.31080601733905,87.00047025713086,0.49146877281428925,0.6444391385401542,2.607844674619717,2.607844674619717,3.571159265825853,-0.016655923655941682,0.0307130418272351,0.020024986650434284,0.020114178182770504,0.022573647375959904,9.101408823817587e-05,0.0026007405197141335,1.139478756350206,1.3540735381213977
full,binned,Fpar,gross,-0.056249999999999994,3.75,16822970,25.668912725132245,87.52978302311304,0.5169500807526907,3.588294526192277,14.27895587343963,14.27895587343963,2.1427613811714576,-0.016444563805920017,0.00011301570802859687,0.06291745300188756,0.06312491636192841,0.06291764229564578,0.00022139283321990678,2.0200329068072595e-07,1.1905476998907552,0.02935968115411214
full,binned,Fpar,gross,-0.056249999999999994,6.25,8412670,25.5071068279822,87.95639972165077,0.5370770278639253,6.118141491025328,22.0817471410509,22.0817471410509,0.5618235129884694,-0.018435471176493683,-0.0028266314247631734,0.12871039619017377,0.1291435128017444,0.12913920322536576,0.0004970983352456137,0.00049215213095278,1.3934078269273618,1.3071117033588653
full,binned,Fpar,gross,-0.056249999999999994,8.75,4533874,26.17948084799519,87.48852107441577,0.6039011009128158,8.648723514870255,24.490343289409566,24.490343289409566,0.47258524417043807,-0.03261192416140619,-0.0039358934307792545,0.1375467221057297,0.13949372949091532,0.13976726736109024,0.0022575221581153443,0.0025746846957114336,2.75685105409513,2.8776119192317764
full,binned,Fpar,gross,-0.056249999999999994,11.25,2791591,26.36366780156909,87.92768999374167,0.6559234142823933,11.140261729078459,26.55782281454024,26.55782281454024,-2.24121423894764,-0.04970563906905833,-0.004494040843614034,0.14315562609232568,0.1495197456762576,0.14976389274793167,0.0074273926254635894,0.0077123300996523375,4.586743374492048,4.619885262920913
full,binned,Fpar,gross,-0.056249999999999994,13.75,1626759,26.741184560411888,87.56104816417833,0.6956842408740322,13.639365782870613,35.246907624289044,35.246907624289044,-14.869721612523463,-0.07528605371031798,-0.005498584096498113,0.1662849635817205,0.18473948692095243,0.1848236782486975,0.0221352890773259,0.02223627241583771,7.337660824865566,7.309508038737826
full,binned,Fpar,gross,-0.056249999999999994,16.25,860059,27.327157692356618,87.79551672642573,0.7437611838257623,16.087905956528694,34.87856156349111,34.87856156349111,-15.93771781599155,-0.10353420701298965,,0.11512209772490678,0.1593831754257542,,0.05001941803162738,,10.817071306928304,
full,binned,Fpar,gross,-0.056249999999999994,18.75,670386,28.964827630055918,89.42332581026191,0.7989210693540738,19.349286640778924,-0.8488564643047222,0.8488564643047222,-0.03685482934947136,-0.11482415681253497,,0.020731242576724096,0.08104369623749519,,0.06158927587914647,,13.125260758219294,
full,binned,Fpar,gross,-0.01874999999999999,1.25,36346262,23.63472633098602,86.91471679830467,0.45833640334183307,0.6877307252174478,4.035206501625427,4.035206501625427,-20.17230249561384,-0.06245117032360544,0.027176362376737283,0.005013287869436556,0.006597101074955591,0.006663853604225944,0.0015917933236792607,0.0016588821887430349,3.980505569137755,1.191262324594993
full,binned,Fpar,gross,-0.01874999999999999,3.75,9287235,21.847684861807537,86.05904485605762,0.47105838282330414,3.6637355768721815,15.201329540449999,15.201329540449999,-7.103133719027563,-0.09636991636289591,-0.018515296020397778,0.07704701029833594,0.08628348185231927,0.08304899020579826,0.010007521138177338,0.0065030180024688,6.250758543913067,4.399932588988937
full,binned,Fpar,gross,-0.01874999999999999,6.25,6636457,20.570710270145355,86.2858502739214,0.48871604230992566,6.18679688335547,20.89796851854798,20.89796851854798,-5.032945646944028,-0.09997731022786119,-0.01467815299203476,0.19911665719530158,0.21236960541194883,0.21107809614494222,0.016547913420493082,0.014935307441595144,6.745553782374808,6.127078281432227
full,binned,Fpar,gross,-0.01874999999999999,8.75,5017364,20.100331370639076,86.32884894383885,0.5357580594112791,8.704945124514545,22.208177792304753,22.208177792304753,-4.944845446426349,-0.10486018585320056,-0.011646329755726315,0.24310731701434585,0.26092749512498936,0.26051805570298503,0.02354386362984736,0.023002915842653456,7.759884710860538,7.502392239460429
full,binned,Fpar,gross,-0.01874999999999999,11.25,3278738,20.875145005947786,86.50898683176523,0.6088425485659442,11.128480632749584,21.037250288897532,21.037250288897532,-4.859303368873587,-0.09712937135910818,-0.008648948854451367,0.22564934340292941,0.24405909657798774,0.2441291562769603,0.023774439936502533,0.02386491535403547,8.18534108900243,8.111205542735952
full,binned,Fpar,gross,-0.01874999999999999,13.75,1726682,22.81003795667681,87.07174983970583,0.6801894037234415,13.652999136530038,33.03470854522168,33.03470854522168,-18.44345130810113,-0.12653193225654277,-0.009130050325707802,0.20595732773469155,0.23965921370623844,0.23908587980365936,0.04244341916209549,0.041721374966481345,11.990222911793966,11.812133623042659
full,binned,Fpar,gross,-0.01874999999999999,16.25,1037321,23.992816829697432,90.23014382420936,0.7279467975679663,16.093698630284543,35.95771904131652,35.95771904131652,-27.552725157761813,-0.11085099575983202,,0.1639816378143144,0.19304768361644686,,0.03476723373173565,,11.64959616535278,
full,binned,Fpar,gross,-0.01874999999999999,18.75,685425,25.695745779859404,89.8260653956739,0.7987342159973739,19.418160120412185,6.534640722406925,6.534640722406925,-3.4775295170885614,-0.12372640638234446,,0.04579085921480719,0.08694775939600907,,0.043131949194424014,,14.203227640356166,
full,binned,Fpar,gross,0.01874999999999999,1.25,36350138,23.574843401242,86.90425922154161,0.45785360429718125,0.683993908598072,-4.41993657234974,4.41993657234974,19.02410565020096,0.05414260124911508,-0.03159885999029385,0.005314492171975216,0.006476872875871953,0.007561711890626821,0.0011685911725354665,0.002259226359453657,3.4468850417607464,1.375977494630957
full,binned,Fpar,gross,0.01874999999999999,3.75,9317156,21.531495487459672,85.88261736340036,0.4673147149194443,3.6704695579659568,-16.32817107845397,16.32817107845397,6.901773364571667,0.07931206952412105,0.014106558901944219,0.0903546500760074,0.09643063418398656,0.09378933570644321,0.0066795087871189315,0.0037758513586892088,5.093003713933093,3.32489108661448
full,binned,Fpar,gross,0.01874999999999999,6.25,6872653,20.01798541319,85.94985036132604,0.4802494757119248,6.185004363379152,-22.699521752289264,22.699521752289264,4.954369804207474,0.08780111772103438,0.012887319278472545,0.21928687953802983,0.22914540439667852,0.22826936646927698,0.012627589571973833,0.011505489911495154,5.798718836708167,5.26422696539286
full,binned,Fpar,gross,0.01874999999999999,8.75,5063067,19.61187952140141,86.31470247920403,0.530567381391555,8.695962347481862,-22.97070083470601,22.97070083470601,5.32629309403093,0.09920312875637106,0.011194305550684009,0.2501821612673123,0.265431982112317,0.26558856793928265,0.020338034196117957,0.02054686602016514,7.268933181209388,7.132801114525232
full,binned,Fpar,gross,0.01874999999999999,11.25,3224270,20.361711361846087,86.73944722523078,0.5991303767984677,11.115348266093017,-22.779918618796597,22.779918618796597,6.355547718349569,0.08601603979094227,0.007661783064718128,0.2309907946067019,0.24497260145009903,0.2450652604955902,0.01818158579291171,0.01830207725756689,7.152163202898979,7.081265830849344
full,binned,Fpar,gross,0.01874999999999999,13.75,1646537,22.52854958377183,86.4973485713322,0.6810190114160826,13.65632183804307,-32.83173726087448,32.83173726087448,17.811600912068755,0.1050918026408017,0.007589711990363755,0.19687651766339798,0.2196319774990957,0.2193104695028768,0.0283337000301537,0.02793337803323795,9.90491733272,9.768796278247278
full,binned,Fpar,gross,0.01874999999999999,16.25,996137,23.4207313853894,89.54409522107322,0.726158952031699,16.093748882452477,-39.58204225127147,39.58204225127147,32.75831591622147,0.09730793380104254,,0.17819684049354156,0.19978233374011312,,0.026266013943697878,,10.123644401600954,
full,binned,Fpar,gross,0.01874999999999999,18.75,622533,25.517100473817973,88.1368182184035,0.7986781423635374,19.368914660076122,-23.170522161730453,23.170522161730453,32.450538628328054,0.06820541631154654,,0.09924784198594583,0.10994624821186993,,0.011877191889844091,,7.681888763355878,
full,binned,Fpar,gross,0.056249999999999994,1.25,110399319,25.32948264499224,87.05155865529954,0.49131356507730184,0.646647699262122,-2.7037652192507236,2.7037652192507236,-3.7641884256483817,0.019126326841516952,-0.030377007059088114,0.020275752248003265,0.02039367244431134,0.022779455366240375,0.00012036059797296617,0.002555518171548627,1.3088409134254109,1.3442127429119541
full,binned,Fpar,gross,0.056249999999999994,3.75,16960140,25.6027209883034,87.24717642385747,0.5178816979105135,3.5860355151774246,-14.540459757026097,14.540459757026097,-2.2093464251922565,0.023535816809250373,0.0014286302278799863,0.0660682924132765,0.06651405512495978,0.06609987707444154,0.0004772969030413502,3.381902649680376e-05,1.7014970549488668,0.3703704660348712
full,binned,Fpar,gross,0.056249999999999994,6.25,8614254,25.359350063704213,87.46821603119898,0.5379945262816725,6.125265221139597,-24.190895277501156,24.190895277501156,1.7268187197663947,0.029924862219210882,0.004457141705807497,0.14773376705451713,0.1488966685084787,0.148818467037234,0.0013644814366779604,0.0012727243445607222,2.253098965175912,2.055556642561553
full,binned,Fpar,gross,0.056249999999999994,8.75,4942279,25.783893572532097,87.34803040352904,0.5866019300003095,8.67038166855571,-28.251693527271293,28.251693527271293,4.622151242525968,0.042153684527002536,0.004914198206379206,0.19087966504058362,0.1941039619703554,0.19431839666901196,0.003984941164448042,0.004249963175873971,3.4558280692722114,3.493071467633708
full,binned,Fpar,gross,0.056249999999999994,11.25,3071161,25.936133442937123,88.5470791525948,0.6251716858868669,11.112352918699505,-31.96195736709034,31.96195736709034,8.712751109344124,0.053024956739470476,0.0048548397435589415,0.2188639449729548,0.2258263593751273,0.2262664676578071,0.00891319041972976,0.009476611196235309,4.6964948021793145,4.778311382651617
full,binned,Fpar,gross,0.056249999999999994,13.75,1641443,26.856931705982856,87.55813794377926,0.6890342217183305,13.636094988499062,-39.50389296393786,39.50389296393786,19.338880376293147,0.07576654125102118,0.0055233949235049765,0.20068192196830414,0.21858359184914666,0.21859629037168282,0.02239617790820517,0.022412064603233278,7.313659784629355,7.270317985385815
full,binned,Fpar,gross,0.056249999999999994,16.25,897228,27.361362042082963,87.47491099181215,0.7373864837031353,16.086958233290865,-40.63803125660198,40.63803125660198,18.806344502371566,0.10494304399688208,,0.16646235913536467,0.20755940921062532,,0.04930437218483657,,10.83059514455105,
full,binned,Fpar,gross,0.056249999999999994,18.75,648316,29.097531543397146,88.3683031171559,0.7988801757167795,19.333711178111418,-23.726006232814314,23.726006232814314,15.115241143926829,0.11399902982227433,,0.04744385682666852,0.1017221450204312,,0.05698172079699234,,12.876543454639156,
full,binned,Fpar,gross,0.09375,1.25,43999449,29.87797715051856,88.15281249732546,0.5786928922677906,0.7210504732985067,-6.901436181077387,6.901436181077387,-26.488657359032292,-0.01136231006728095,-0.034976099196516695,0.12772958560313175,0.12791818721337544,0.13776084083596296,0.00021621919892137506,0.011500166768544292,0.9274082189618632,2.0584548329165213
full,binned,Fpar,gross,0.09375,3.75,7250633,29.93667567582729,86.24420938891994,0.5664529152144362,3.610557778328178,-24.61653966198353,24.61653966198353,-0.35096952719914676,0.003978185979616181,0.000419844490080602,0.39239183400163224,0.3924172415495413,0.3923972443033601,4.1815678805535e-05,8.904261052822774e-06,0.3109559180569851,0.1184885818020554
full,binned,Fpar,gross,0.09375,6.25,4026028,29.317103243960467,85.91520836499916,0.5786477888380294,6.12389500540044,-30.229142048050274,30.229142048050274,-2.076205172827449,0.017619535130301327,0.0031213168612632676,0.46716214758400354,0.4678653040050059,0.4680908398354021,0.0013196442741709065,0.0017429171880106594,1.4015183043183146,1.520442227264581
full,binned,Fpar,gross,0.09375,8.75,2297965,30.24293163989352,86.20328853687418,0.636825103950671,8.653727456667655,-30.26971416811429,30.26971416811429,4.843974026448414,0.03069279573560936,0.003596950675691722,0.43962880352743317,0.4428596615263073,0.44310358843046127,0.005765567572373149,0.0062008627939859695,2.6958792798707436,2.734020001343617
full,binned,Fpar,gross,0.09375,11.25,1408085,31.31186868706898,87.94505372180852,0.6881715947545779,11.134745583888868,-30.8040429575472,30.8040429575472,13.922793148402462,0.04593834849272587,0.0041908818660632945,0.3575013300624411,0.36874236436449936,0.3693723520930743,0.01749580945148214,0.018476337128895237,4.448396821478809,4.518703661594256
full,binned,Fpar,gross,0.09375,13.75,814076,32.506446529088045,89.04539624336418,0.7267818975132534,13.618990063023206,-36.02271096466795,36.02271096466795,33.53236923834687,0.05944451463488128,0.0043363090160337065,0.26663176592994675,0.29175311850886243,0.2917911939598885,0.03425475963077501,0.03430667822945065,6.1552732937390875,6.11505942075406
full,binned,Fpar,gross,0.09375,16.25,427876,32.90977132747302,88.4977323637012,0.7728785909936523,16.13218581456544,-39.45242461174126,39.45242461174126,29.966176841257266,0.08160480095154876,,0.17416786100037562,0.2241518463280716,,0.06052559953436104,,8.93056863270537,
