t,Xo,Yo,Vx,Vy,Vx_des,Vy_des
10.24,2.4182898563954494,2.9836983112661963,-0.006669960507011194,0.052141691615414654,-0.020784031255756837,0.035998998121070436
10.26,2.4180367259018425,2.984550517141531,-0.009849683188976286,0.043492329450652054,-0.025699395253043135,0.044512658302065154
10.28,2.4176711814802676,2.985635121034133,-0.014580271762795577,0.06243865474674893,-0.031205388556697394,0.05404931845012835
10.3,2.4172208669743567,2.986701589583335,-0.01908352490150027,0.05361194726304363,-0.03730046976000022,0.0646063087705069
10.32,2.416648029040582,2.9880047212274254,-0.024042616185496225,0.0847743486841886,-0.04397788813066248,0.07617193665188773
10.34,2.4159372827122096,2.9896105956442947,-0.02855350181219429,0.07462783673717321,-0.05122598560071674,0.08872600972823315
10.36,2.4151593133560114,2.9911423134601343,-0.03255980898914367,0.09433762081319073,-0.05902849875640293,0.10224035894060622
10.38,2.4141714714217706,2.993088323108208,-0.04383286213928135,0.09821828870654989,-0.06736486082805791,0.11667936159900279
10.4,2.4130458396467556,2.99476925523213,-0.04971220104918214,0.09183998199918827,-0.07621050368000014,0.13200046444417518
10.42,2.411758651363178,2.996823165857263,-0.057820053749089016,0.12614758384306937,-0.08553715980042237,0.14815470670946976
10.44,2.4102487097594465,2.9991447526746158,-0.06605050560601605,0.11384577135056037,-0.09531316429127651,0.16508724318265064
10.46,2.4086239945634222,3.001371190736677,-0.07094697810869045,0.1338393315659941,-0.10550375685816356,0.18273786726773275
10.48,2.406853456984408,3.0042463509728465,-0.07505324539596912,0.16292159709573323,-0.11607138380021775,0.20104153404680436
10.5,2.4049660689753596,3.0072185329868932,-0.08133322751787736,0.15925344208936126,-0.12697599999999998,0.21992888334186583
10.52,2.4029162361048435,3.010527852840942,-0.08798924550689002,0.19373751355495594,-0.13817537091338208,0.2393267627766527
10.540000000000001,2.4005830103985906,3.0142926128484806,-0.10188277266003644,0.19569467859342707,-0.14962537455943728,0.2591587508384692
10.56,2.3980479588587875,3.0180619642834703,-0.10952606282840188,0.21342487549221173,-0.16128030351032338,0.2793456799400094
10.58,2.3953090834749204,3.022365049393303,-0.11974202413395311,0.23807929649122533,-0.1730931668811776,0.29980615948119826
10.6,2.3922595372653155,3.0268208631158404,-0.1344770718603558,0.2425355774488411,-0.1850159923199997,0.32045709891101287
10.620000000000001,2.3889449323927416,3.0316421450332482,-0.145201068622067,0.27166432862578876,-0.19700012799754288,0.3412142307893165
10.64,2.38526569223985,3.036792420029738,-0.16627564573067025,0.2739746275501534,-0.208996544597197,0.3619926338486801
10.66,2.3812498023075466,3.0420364674315934,-0.17602710581836234,0.2959173269106177,-0.2209561373048832,0.3827072560562229
10.68,2.377025009245858,3.047864211387268,-0.18449487433081294,0.3231787905822235,-0.23283002779893733,0.4032734376754338
10.700000000000001,2.3725409098443637,3.0538511490150437,-0.19671548465778185,0.3238392777471224,-0.24456986624000052,0.4236074343280054
10.72,2.3678681051013992,3.060156808423964,-0.2011222209800588,0.35341774190256586,-0.2561281332609027,0.4436269400556558
10.74,2.3630030600138316,3.066879119480103,-0.21374642177974476,0.36116391686383825,-0.26745844195655677,0.46325161038196805
10.76,2.3578823724827274,3.073736944477925,-0.22251421301544266,0.3779843003480862,-0.27851583987384293,0.48240358537421396
10.78,2.35256495550171,3.0809599066042535,-0.2328191581211679,0.39361854428075016,-0.2892571110014971,0.5010080127051837
10.8,2.346949316531628,3.0884262729378547,-0.24554170946220677,0.4090627004918161,-0.2996410777600003,0.5189935707150175
10.82,2.3411291426099927,3.096221145548794,-0.25359308695559984,0.42583920461799113,-0.30962890299146256,0.5362929914730286
10.84,2.3350372119735825,3.104255143608908,-0.26716741638172725,0.43722977344438657,-0.3191843919495168,0.552843583839542
10.86,2.3287443496345688,3.1125562808784206,-0.27362888509481553,0.4532090685657635,-0.3282742942892028,0.5685877565277173
10.88,2.322234436146628,3.1210621057718706,-0.285203083147598,0.45976684129638185,-0.3368686060568581,0.5834735411653834
10.9,2.315565490019475,3.1297567937231596,-0.2878856468781547,0.4742805141666131,-0.34494087167999976,0.5974551153568564
10.92,2.308804284121272,3.1386869974001876,-0.2934169345395928,0.48230881423556066,-0.35246848595722224,0.6104933257447867
10.94,2.301949457866826,3.147766233923938,-0.2948912511048009,0.4911017114056538,-0.3594329960480767,0.6225562110719727
10.96,2.2950582991465818,3.156997805668173,-0.29673253033197594,0.49730018225298955,-0.3658204034629631,0.6336195252431981
10.98,2.2881156814289625,3.166335447267158,-0.2983371995461246,0.5021030713195029,-0.3716214660530175,0.6436672603870593
11.0,2.2811529318339914,3.175781612843793,-0.2986759537393065,0.5082362209271089,-0.3768320000000001,0.6526921699177957
11.02,2.2741641916140924,3.185314070876355,-0.29878207005009727,0.5116511904584476,-0.3814531818061818,0.6606962915971153
11.040000000000001,2.2671770017920663,3.194926584192811,-0.2993091224077656,0.5137716506582098,-0.3854918502842369,0.6676914705960336
11.06,2.260159895936779,3.204512555781784,-0.300793845076586,0.5124819466506401,-0.3889608085471231,0.6736998825566884
11.08,2.2531594582825756,3.2141365050018944,-0.2977019442525032,0.5163991048851121,-0.3918791259979772,0.6787545566541826
11.1,2.24618692825894,3.2238455719170127,-0.2985922199070365,0.5186169539722641,-0.3942724403199993,0.6828998986584072
11.120000000000001,2.2392030712499458,3.2335757292811342,-0.29751481133996105,0.5211185902053325,-0.3961732594663421,0.6861922139958725
11.14,2.2322002473092137,3.2433199792848417,-0.30127395963001097,0.5172556957492885,-0.39762126364999645,0.6887002308115342
11.16,2.225150218308889,3.2529777895453456,-0.30188375906252174,0.5156837769176503,-0.3986636073336831,0.690505623030628
11.18,2.218132003606638,3.2626513791746707,-0.29883570979518376,0.5186629461426252,-0.39935522121973704,0.6917035334204935
11.200000000000001,2.2111375829137203,3.2723996151535055,-0.29923399007392615,0.5198040936119587,-0.3997591142399996,0.6924030966524107
11.22,2.2041164493675476,3.2821336059570014,-0.30068771107174325,0.5207045216320455,-0.3999466755457034,0.6927279623634237
11.24,2.1970723174299827,3.291852352646646,-0.30365226004053397,0.5159752611902682,-0.3999979764973569,0.6928168182181642
11.26,2.1899810998078033,3.301508189975048,-0.3030687234066614,0.5162075266786941,-0.40000002950249824,0.6928203059942757
11.28,2.182928149000369,3.311177898880985,-0.30173391325280796,0.518307108505361,-0.40000237479484724,0.6928189519391066
11.3,2.1759066356189605,3.3209020044065163,-0.2999795434543977,0.5190457449645565,-0.4000180955141248,0.6928098755775999
11.32,2.168861649449454,3.3306299933536128,-0.30232317855875834,0.5186265868807277,-0.40006821353037286,0.6927809399274278
11.34,2.161801756502172,3.340320989400891,-0.3032836797823088,0.5180371946059603,-0.40018173035112736,0.6927154009604076
11.36,2.1547301165927197,3.3500168821300043,-0.30277714895948127,0.5169361543971451,-0.40039276722754047,0.6925935587630017
11.38,2.1476616905301107,3.3597199911500537,-0.30214170266737544,0.5184484462149384,-0.40073703775305036,0.6923947940824244
11.4,2.140619377749998,3.3694144020036156,-0.3020034116817348,0.5185388529060588,-0.40124787783909766,0.6920998604212322
11.42,2.1335677681524006,3.379121545979109,-0.3024529188905366,0.5160974234217316,-0.40195209028589207,0.6916932831755087
11.44,2.1264909495403166,3.3887953030626674,-0.30337589134943405,0.5182412244091635,-0.40286587939070284,0.6911657067898637
11.46,2.119411461421919,3.3984752019634517,-0.3051845635295832,0.5167919787125164,-0.40399115402784797,0.6905160291751956
11.48,2.112314772092826,3.4081731203201624,-0.3034173561651539,0.5171091842581594,-0.40531246505285656,0.6897531698992238
11.5,2.105195968803548,3.4178171760205402,-0.30792818871627115,0.5141660311758834,-0.4067948151920427,0.6888973346473314
11.52,2.098065407819019,3.4274105801802524,-0.3064628999038789,0.5131959224153407,-0.40838253802759994,0.6879806624408238
11.540000000000001,2.0909309663344122,3.4370345324116283,-0.30767422709125253,0.5127893576362149,-0.409999389254735,0.6870471729495978
11.56,2.0837558546138726,3.4466229882692776,-0.30914256602442736,0.5155398988082709,-0.41154993068197343,0.686151967439192
11.58,2.076603882871811,3.4562651156247752,-0.30958827870910155,0.513519815110392,-0.4129222185859404,0.6853596766484311
11.6,2.0693640557698427,3.4658361313532065,-0.3129370720270765,0.510156389280941,-0.41399173648919435,0.6847421901990842
11.620000000000001,2.0621254063205687,3.4753476433445956,-0.31388134894168235,0.5095125809649612,-0.4146264418589143,0.6843757428830204
11.64,2.0548917512977107,3.484855324801725,-0.3116457148424213,0.5093752796228536,-0.41469273028234044,0.6843374712439111
11.66,2.0476675925415018,3.494426735032924,-0.3118174483473403,0.5121466836596137,-0.41406206283847935,0.6847015872623935
11.68,2.0404379318151955,3.5039904030644196,-0.31268665775007354,0.5141181087807695,-0.4126179557761608,0.6855353428635618
11.700000000000001,2.033219592345682,3.5136014248146528,-0.31220680058144573,0.5115579267166884,-0.4102629988337638,0.6868949778881847
11.72,2.0259546475774077,3.523155494559193,-0.3141224788257868,0.5101163224914096,-0.4069255515551747,0.6888218539728842
11.74,2.0187363390341004,3.5326881370319536,-0.3107801334478183,0.5128431027960377,-0.4025657669770517,0.6913389767726723
11.76,2.011596620427966,3.5423353163787112,-0.3036614834599871,0.5171308140375124,-0.3971806094716499,0.6944480989080446
11.78,2.004533758469293,3.5520946054388025,-0.3026291294853529,0.5216059314406527,-0.3908075678664758,0.6981275761943485
11.8,1.997499115781465,3.5618455277763967,-0.3011954963081382,0.5215006764623549,-0.38352681493078644,0.7023311208616719
11.82,1.9905189437662159,3.5716716470791696,-0.2947477351639776,0.5239886067011277,-0.3754616278414368,0.7069875587987726
11.84,1.983635612371612,3.5815731905415062,-0.29136491756982935,0.5290024765215435,-0.36677695854890263,0.7120016549526401
11.86,1.976860893066632,3.5915344457282203,-0.2845633708198959,0.5322974386825189,-0.3576761247266936,0.7172560238097425
11.88,1.970201618119123,3.601649238395099,-0.2747292115568088,0.5392539762850379,-0.34839567746227773,0.7226140925360531
11.9,1.9636792440845696,3.6118983781026763,-0.27238719117048743,0.5449126994702946,-0.3391985870592461,0.7279240351560048
11.92,1.9572198944987593,3.622147462367783,-0.2673221220366529,0.5427320291477102,-0.330365969246242,0.7330235494279917
11.94,1.9508457367317165,3.6324837007117012,-0.259352952513507,0.5482651865225101,-0.3221876468508348,0.7377453060644997
11.96,1.944640942659346,3.6429604079143085,-0.2521739888535386,0.558018074005631,-0.31495190304964593,0.7419228646959032
11.98,1.9385498794505427,3.6535403528144648,-0.24649550249721242,0.5571561222365686,-0.308934828606233,0.7453968242455417
12.0,1.9324974063651004,3.6641427115155043,-0.24318724740957928,0.5579197205394005,-0.3043896946636713,0.7480209585507827
12.02,1.9265728510340356,3.674809181678093,-0.23590895611482704,0.5675604011722065,-0.30153679304851366,0.7496680820662653
12.040000000000001,1.9207664604325523,3.685621039544067,-0.23003806732678708,0.5662309625238634,-0.30055417689975833,0.7502353957642593
12.06,1.9149705986618983,3.696412598388736,-0.23000094834138618,0.566890009306947,-0.3015697058910044,0.7496490798277936
12.08,1.9092471631455254,3.707205330726242,-0.22643366396698172,0.5700023029729517,-0.30465475339490095,0.7478679268209562
12.1,1.9035480422615687,3.7180618621304364,-0.22569559319052698,0.5665036224295057,-0.3098198695324548,0.7448858456285438
12.120000000000001,1.8977861755564036,3.7288283895518126,-0.23056927217117373,0.5650152155922542,-0.317012616817394,0.7407331110473712
12.14,1.8919964962002618,3.7394793919149723,-0.2319759386281109,0.5604538170160606,-0.3261177073660502,0.7354762845681085
12.16,1.886187556457816,3.7501738585331386,-0.23028672244034884,0.5615785073943605,-0.3369594762213169,0.7292167864010286
12.18,1.8802879076740147,3.760758951033852,-0.24371384282128292,0.5540714471059207,-0.3493066283924916,0.7220881547712756
12.200000000000001,1.874201505725268,3.7711055988164546,-0.2515811933994905,0.5416725838999351,-0.3628791020401432,0.7142520834572349
12.22,1.8679760643576608,3.7813319024653778,-0.2567232966686806,0.5391759591519071,-0.37735680107870817,0.7058933800200731
12.24,1.8615970349463387,3.791403072926651,-0.2729467138413153,0.5305327293331814,-0.3923898713190587,0.6972140328700601
12.26,1.8549559539585805,3.8012599309610025,-0.28257878778481926,0.5205863961853764,-0.40761012868094093,0.6884266131850421
12.280000000000001,1.8480885958743436,3.810936316345984,-0.2972465885961447,0.511074230607625,-0.42264319892129276,0.6797472660350283
12.3,1.8409825282831431,3.820325657167116,-0.30855584817284537,0.5031115548729371,-0.43712089795985776,0.6713885625978665
12.32,1.8337555954643852,3.8296566249766926,-0.3123001604330382,0.4992881870581425,-0.45069337160750805,0.6635524912838264
12.34,1.8262972308277832,3.838807583934197,-0.3311189681186279,0.48911539330687054,-0.4630405237786828,0.6564238596540735
12.36,1.8186464170766208,3.847802929600723,-0.3365633135839455,0.48829967503897,-0.47388229263394943,0.6501643614869935
12.38,1.8107462549200402,3.856642789369841,-0.35606787268361506,0.4708535139432934,-0.4829873831826065,0.6449075350077305
12.4,1.8025917449963178,3.8652554383730053,-0.3612627912199497,0.47358298724830783,-0.49018013046754494,0.6407548004265583
12.42,1.794353153231539,3.873820297182737,-0.3720459516110859,0.46394629867868603,-0.49534524660509877,0.6377727192341459
12.44,1.7859299885347866,3.88224193231413,-0.3731870436665189,0.46269563288194765,-0.4984302941089953,0.6359915662273085
12.46,1.7774987898490242,3.8906807479352516,-0.37809522951476054,0.4636807132858731,-0.49944582310024144,0.6354052502908427
12.48,1.7689970734304008,3.8990563490527532,-0.37855079694617233,0.4622051839692915,-0.49846320695148605,0.6359725639888367
12.5,1.760509423865064,3.9075014513282627,-0.37625987228137536,0.4637705690911559,-0.49561030533632844,0.6376196875043194
12.52,1.752024155442115,3.9159424847499644,-0.37760007246264676,0.4668478913407086,-0.4910651713937667,0.6402438218095603
12.540000000000001,1.7436042318625204,3.924477075141902,-0.37182229585950316,0.4713514161925786,-0.4850480969503532,0.6437177813591992
12.56,1.7352157622220534,3.9331091269625436,-0.3713319070332249,0.4719486746770904,-0.477812353149165,0.6478953399906023
12.58,1.7268578260646004,3.9417704745775026,-0.3688605704072803,0.4782949344454687,-0.4696340307537577,0.6526170966271103
12.6,1.71859645217062,3.950541079413857,-0.3633427988982135,0.4804109702504746,-0.4608014129407536,0.6577166108990973
12.620000000000001,1.7104012998341154,3.9593945961242127,-0.3570014172076423,0.4843890510861266,-0.4516043225377212,0.6630265535190494
12.64,1.7023411766002832,3.9683617268599396,-0.35164498722494525,0.4921752611718121,-0.44232387527330613,0.6683846222453595
12.66,1.694384951099694,3.977430338324614,-0.3449152561117919,0.49457020916449856,-0.4332230414510971,0.673638991102462
12.68,1.6865305890923579,3.986605651722405,-0.3384400411413774,0.4979545373615236,-0.4245383721585629,0.6786530872563294
12.700000000000001,1.6787977582018505,3.995822002583829,-0.33370925909957094,0.501651652604363,-0.4164731850692126,0.6833095251934306
12.72,1.6711950327457563,4.00514425626852,-0.32404209204555295,0.5072742775042985,-0.4091924321335239,0.6875130698607536
12.74,1.6637421045306748,4.014659129675186,-0.31636283164706436,0.5146747084441234,-0.40281939052834975,0.6911925471470576
12.76,1.6563553670148736,4.02420064563605,-0.3159844626978842,0.5150348791075087,-0.397434233022948,0.6943016692824298
12.780000000000001,1.6490477238283812,4.033793757356108,-0.3086730549907755,0.5172899532798433,-0.3930744484448247,0.6968187920822181
12.8,1.6418346464983442,4.043468048144828,-0.3043038028656731,0.5201832795682888,-0.3897370011662356,0.6987456681669176
12.82,1.6347151529866026,4.053186286547673,-0.3001240987156121,0.5238632758763795,-0.38738204422383893,0.7001053031915403
12.84,1.6276708299806801,4.062976101341477,-0.2955532402293971,0.5249829055635561,-0.38593793716152036,0.7009390587927086
12.86,1.6206692477419697,4.072820756409572,-0.29386692160396544,0.5281578295088872,-0.3853072697176593,0.701303174811191
12.88,1.613702236740869,4.082679386830227,-0.29318501794470087,0.5281494299884909,-0.3853735581410854,0.7012649031720817
12.9,1.6067429749480493,4.092517820832157,-0.29282711275237094,0.5235458842354173,-0.38600826351080536,0.7008984558560178
12.92,1.599798868395937,4.102319320821559,-0.29052756839319854,0.5267739556867703,-0.3870777814140593,0.7002809694066711
12.94,1.5929149558138753,4.112195003564186,-0.2897859696507271,0.5283679041215211,-0.3884500693180263,0.69948867861591
12.96,1.5859950126910305,4.122060028815347,-0.290629066766322,0.5268603106604502,-0.3900006107452648,0.6985934731055041
12.98,1.5790577155933383,4.131895155699744,-0.29400780352120415,0.5241352309403253,-0.3916174619723997,0.6976599836142783
13.0,1.572070638345302,4.141631568058253,-0.2949437838414779,0.5209984971646898,-0.393205184807957,0.6967433114077707
13.02,1.5651072608326826,4.151393484698231,-0.29196180170359604,0.524114458093155,-0.39468753494714315,0.6958874761558783
13.040000000000001,1.5581559045929376,4.161185920216409,-0.29488954599887285,0.5234011769938217,-0.3960088459721518,0.6951246168799063
13.06,1.5511570290529246,4.170943904830694,-0.2959355793601644,0.5224152369469789,-0.39713412060929687,0.6944749392652384
13.08,1.5441145209953033,4.180657015343243,-0.29949525412595435,0.5187618336557294,-0.39804790971410764,0.6939473628795934
13.1,1.5370562562698504,4.190338636056276,-0.2983787537505881,0.5199717553495828,-0.39875212216090206,0.6935407856338699
13.120000000000001,1.5300138954211888,4.200032237016156,-0.29765151590937944,0.519677587273729,-0.3992629622469494,0.6932458519726776
13.14,1.5229809070248022,4.209747651416729,-0.2981033906076368,0.5208338662281132,-0.39960723277245924,0.6930470872921004
13.16,1.5159128348593942,4.219430595859789,-0.30088555983348364,0.5180465459853317,-0.39981826964887235,0.6929252450946944
13.18,1.5088332963848816,4.229108131302897,-0.2999810987358728,0.5193607661516751,-0.39993178646962685,0.6928597061276742
13.200000000000001,1.5017367774922132,4.23878590261077,-0.30080610549478104,0.5197804619905325,-0.3999819044858749,0.6928307704775022
13.22,1.4946602623707383,4.248480342036405,-0.30020489761860714,0.5188221045216197,-0.3999976252051525,0.6928216941159955
13.24,1.4875756231118664,4.258146876902268,-0.3004915551471828,0.5181301324262763,-0.39999997049750147,0.6928203400608264
13.26,1.480499724820797,4.267814315928473,-0.30009075188424134,0.5190135582288458,-0.3999979764973567,0.6928168182181638
13.280000000000001,1.4734182648062115,4.277499078982901,-0.30065411502564743,0.519440677682903,-0.39994667554570223,0.6927279623634216
13.3,1.4663401756010932,4.287213655634422,-0.2996595711564052,0.5215034426588903,-0.3997591142399998,0.6924030966524111
13.32,1.4592482892212075,4.296910665093475,-0.3023599961313139,0.5181996719126702,-0.39935522121973743,0.6917035334204942
13.34,1.452129154675695,4.306547083572889,-0.3024489697717149,0.5159017258581292,-0.39866360733368306,0.6905056230306279
13.36,1.4450324938540593,4.316186347474308,-0.30091603008354717,0.5186089844708912,-0.39762126364999667,0.6887002308115345
13.38,1.4379327760538207,4.325850444822838,-0.30261458778584566,0.517796115489547,-0.3961732594663422,0.6861922139958727
13.4,1.4308271342925551,4.335545277655392,-0.3016900162218842,0.5200274602042325,-0.3942724403199998,0.6828998986584079
13.42,1.4236537076006355,4.345165752854149,-0.3086351513717735,0.514112182070149,-0.3918791259979775,0.678754556654183
13.44,1.4164331821899268,4.354708604578525,-0.30851610920102107,0.5109578003070553,-0.3889608085471231,0.6736998825566884
13.46,1.4092085904965495,4.364223963201797,-0.30844003258915176,0.511916015497503,-0.3854918502842365,0.6676914705960328
13.48,1.401987395154837,4.3737627170740385,-0.30964003348425173,0.5132716222143512,-0.3814531818061822,0.660696291597116
13.5,1.3947141634752387,4.383283091535635,-0.314169576634355,0.5089298199401683,-0.3768319999999999,0.6526921699177953
13.52,1.3873622296646202,4.392745139510898,-0.31616713555339854,0.5093366849063744,-0.37162146605301755,0.6436672603870595
13.540000000000001,1.379946576991466,4.402130331520284,-0.3228015892011638,0.5027242333229283,-0.3658204034629628,0.6336195252431975
13.56,1.3724661183513227,4.411433700784043,-0.32240939351958753,0.5010126617756161,-0.3594329960480765,0.6225562110719723
13.58,1.3649962236486184,4.420688061825816,-0.3216019902852094,0.4965956548211518,-0.35246848595722224,0.6104933257447867
13.6,1.357635568879383,4.429852704794701,-0.31467438542539805,0.4943165730387117,-0.34494087168000004,0.5974551153568569
13.620000000000001,1.350386364836455,4.438918594021901,-0.31142567923870235,0.4778554592812296,-0.33686860605685703,0.5834735411653815
13.64,1.343237178017314,4.4477253315579075,-0.3077208331476139,0.47806836219419924,-0.3282742942892028,0.5685877565277173
13.66,1.336172973451467,4.456485611612707,-0.3013383369518491,0.45981509953234145,-0.3191843919495166,0.5528435838395416
13.68,1.3293568388088695,4.46484923123772,-0.2913315241091332,0.45032219339275426,-0.30962890299146245,0.5362929914730283
13.700000000000001,1.3226611431799242,4.4732657323949665,-0.2848059782895923,0.45218372412185387,-0.2996410777599993,0.5189935707150158
13.72,1.3162157630657847,4.4813581071180515,-0.2721425482889406,0.4173697804506282,-0.2892571110014972,0.5010080127051838
13.74,1.3100167823976676,4.489043167596286,-0.2653615402504893,0.4184030835995491,-0.278515839873843,0.4824035853742141
13.76,1.303975504160691,4.496723145787479,-0.2561705423519256,0.39759092275461344,-0.2674584419565569,0.46325161038196827
13.780000000000001,1.29817560537211,4.503753872249994,-0.24732664623752013,0.372230709509495,-0.2561281332609016,0.4436269400556539
13.8,1.2925363182084948,4.510712791986965,-0.2408587134946127,0.37196066206526085,-0.24456986623999943,0.4236074343280035
13.82,1.287131370506788,4.517283502310763,-0.22563696422827945,0.34065270721742075,-0.23283002779893736,0.40327343767543383
13.84,1.2820467322093616,4.523646113516162,-0.21573436069371463,0.34929079264848584,-0.22095613730488325,0.382707256056223
13.86,1.2771603049145979,4.53006307883116,-0.20325623885967992,0.33022540781076604,-0.20899654459719705,0.3619926338486802
13.88,1.2725493854834253,4.53583050565163,-0.19623841283620616,0.3009278615530288,-0.1970001279975418,0.3412142307893146
13.9,1.2680694308619251,4.5414797353512855,-0.18992957361099283,0.30080007402851067,-0.18501599231999977,0.320457098911013
13.92,1.2638113722802358,4.546694371890189,-0.17653644544306132,0.2631058449368889,-0.1730931668811775,0.2998061594811981
13.94,1.2599123900612241,4.551575872157778,-0.1628266776618432,0.26897465054365294,-0.16128030351032338,0.2793456799400094
13.96,1.2562658417214063,4.556498048785,-0.15065348777498788,0.24756413533251465,-0.14962537455943628,0.25915875083846746
13.98,1.2528841369818065,4.5607164485543725,-0.14223100285120538,0.21697878926066114,-0.13817537091338208,0.2393267627766527
14.0,1.2496682423041445,4.564825729084774,-0.13439393203700198,0.21759017225870098,-0.12697599999999992,0.21992888334186575
14.02,1.246712583974059,4.568526873465142,-0.11907896801031367,0.1833859155343978,-0.11607138380021777,0.2010415340468044
14.040000000000001,1.2440879052757936,4.572010016432843,-0.10748828490326398,0.19592739728839542,-0.10550375685816273,0.1827378672677313
14.06,1.241671065483515,4.575594482111257,-0.09685501874822659,0.17544265552605334,-0.09531316429127652,0.16508724318265067
14.08,1.2394966736929283,4.578512507735314,-0.08964598992898842,0.1474748971774157,-0.08553715980042216,0.1481547067094694
14.1,1.2374540036650739,4.581359100858516,-0.08396726299059545,0.14828519527244918,-0.07621050368000001,0.132000464444175
14.120000000000001,1.2356042899436634,4.583807221891588,-0.07252143100905087,0.12056005018752423,-0.06736486082805697,0.11667936159900116
14.14,1.2340019137049014,4.586173429299793,-0.06321793779877116,0.1282901535242856,-0.059028498756402814,0.10224035894060601
14.16,1.2325837244634887,4.588297160784271,-0.05622537794672165,0.09323053943127914,-0.05122598560071657,0.08872600972823286
14.18,1.2313346323236614,4.589999030969225,-0.051011923334623864,0.0975188613140589,-0.04397788813066262,0.07617193665188797
14.200000000000001,1.2301980909212293,4.591708263767728,-0.04428093650992075,0.07619812977064072,-0.037300469760000066,0.06460630877050663
14.22,1.229264372971673,4.593082121273302,-0.035240831444108035,0.07851401355949332,-0.031205388556697397,0.05404931845012836
14.24,1.2284767536481018,4.594499924200203,-0.029084978383038033,0.06158830133843061,-0.025699395253042826,0.04451265830206462
14.26,1.2278506214211524,4.595483800221837,-0.023961729949520397,0.054422640884242854,-0.02078403125575682,0.03599899812107041
14.280000000000001,1.2272775723718987,4.596748041533421,-0.020056805361306912,0.06736334762706533,-0.016455326656102182,0.028501461823511473
14.3,1.2268146441937988,4.597729335643821,-0.015379391940860862,0.03702625251391074,-0.012703498239999785,0.02200310438554145
14.32,1.2264571854159596,4.598578024010643,-0.011846044142449037,0.056600676033457836,-0.009512647498137025,0.016476388781266303
14.34,1.2261521275994942,4.599603329197951,-0.008321180191721194,0.03937830358489008,-0.006860458636082886,0.011882662920920248
14.36,1.2259435064326472,4.600271261134777,-0.006087025244110661,0.04036380409700688,-0.0047178965843968955,0.008171636589031094
14.38,1.2257378704418347,4.601289527402459,-0.0037149107370256095,0.05225094194456001,-0.003048905008742152,0.005280858382592642
14.4,1.2256043267084,4.602069870626535,-0.002129529370143903,0.033284561977929006,-0.001810104320000149,0.0031351926492401735
14.42,1.2254881218797542,4.602885378787468,-0.0006994551769894867,0.04513290641738224,-0.0009504896843782969,0.0016462964254133172
14.44,1.2254320929391513,4.603516325646304,0.0012406622946272306,0.015397394456621244,-0.0004111290335231386,0.0007120963745287646
14.46,1.225416584478167,4.603879719810719,0.0010057911158704057,0.02834651809332728,-0.00012486107463729462,0.00021626572515944412
14.48,1.2253984590088411,4.6043662023463305,0.0017833614938833227,0.01292024188678919,-1.5993300582550767e-5,2.7701209189698866e-5
14.5,1.2254023947066106,4.6047051020619545,0.0019537632875559967,0.028839945872508262,2.937317531051494e-64,-7.870518603590277e-65
14.52,1.2253921258722429,4.605218806783957,0.001880254272813867,0.014157546045768136,2.937317531051494e-64,-7.870518603590277e-65
14.540000000000001,1.2253951382136206,4.605573076857832,0.001855224478150105,0.029268824355597103,2.937317531051494e-64,-7.870518603590277e-65
14.56,1.225379416657003,4.606090416665473,0.0015532655779241955,0.01421039283104699,2.937317531051494e-64,-7.870518603590277e-65
14.58,1.2253744012642644,4.606447224192688,0.0014482579940774008,0.029592885354269946,2.937317531051494e-64,-7.870518603590277e-65
14.6,1.2253522517111926,4.606970903189892,0.001390457259400971,0.014479076481051087,2.937317531051494e-64,-7.870518603590277e-65
14.620000000000001,1.2253439906581378,4.607331189750894,0.0012830742060936857,0.02972346219095877,2.937317531051494e-64,-7.870518603590277e-65
14.64,1.2253202237792435,4.607856648884664,0.0014199685043874374,0.014563545357798956,2.937317531051494e-64,-7.870518603590277e-65
14.66,1.2253127277664524,4.608218601839981,0.0013110700702927637,0.02978727463593379,2.937317531051494e-64,-7.870518603590277e-65
14.68,1.225289180099082,4.608745136753237,0.0013860297159272636,0.014568359383710873,2.937317531051494e-64,-7.870518603590277e-65
14.700000000000001,1.2252791353002594,4.609104615778844,0.0011052006852833856,0.02960545710051071,2.937317531051494e-64,-7.870518603590277e-65
14.72,1.2252527891087215,4.609627789668764,0.0012995877233133348,0.014474376553650907,2.937317531051494e-64,-7.870518603590277e-65
14.74,1.2252420649545073,4.609986553016216,0.0010953942000111714,0.02961796913657737,2.937317531051494e-64,-7.870518603590277e-65
14.76,1.2252152566385752,4.610509856775891,0.001285691212388706,0.014499107958100313,2.937317531051494e-64,-7.870518603590277e-65
14.780000000000001,1.2252071948447978,4.610871758147663,0.0013475001202044755,0.029832143941688295,2.937317531051494e-64,-7.870518603590277e-65
14.8,1.225183577178005,4.611398872132402,0.0013078375969665795,0.01458511251949977,2.937317531051494e-64,-7.870518603590277e-65
14.82,1.225173987854593,4.61175935784987,0.0012099911765296454,0.029673400167990784,2.937317531051494e-64,-7.870518603590277e-65
14.84,1.2251486257101754,4.612283019993763,0.0012735418933115467,0.01447398229998397,2.937317531051494e-64,-7.870518603590277e-65
14.86,1.2251418015727096,4.612644949856008,0.0014771770490928015,0.02987217763185019,2.937317531051494e-64,-7.870518603590277e-65
14.88,1.225120209080299,4.6131735010275525,0.0013167333828184487,0.014642728551072863,2.937317531051494e-64,-7.870518603590277e-65
